pitcher,pitcher_name,year,pitch_hand,n_pitches,team_id,ball_angle,relative_release_ball_x,release_ball_z,relative_shoulder_x,shoulder_z,role,games_started,games_relieved,total_pitches,total_pa,k_percent,bb_percent,whiff_percent,barrel_percent,hard_hit_percent,woba,xwoba
605397,"Musgrove, Joe",2020,R,578,134,33,-2.4158390862706725,6.525869083953029,-0.2699127693691114,5.123650572050543,Starter,8,0,673,167,32.93413173652694,9.580838323353294,33.01282051282051,5.376344086021505,32.25806451612903,0.3061616766467066,0.27530403658536584
657624,"James, Josh",2020,R,382,117,40,-1.64188279569888,5.766238032395299,0.1984823739395806,4.200297412719547,Reliever,2,11,340,84,25.0,20.238095238095237,30.57851239669421,16.27906976744186,30.23255813953488,0.3855714285714286,0.4067912409638554
595928,"Curtiss, John",2020,R,476,139,43,-1.6571424274879836,6.322584460512035,-0.0332323620785212,4.822051979337189,Reliever,3,14,384,99,24.242424242424242,3.0303030303030303,24.413145539906104,7.246376811594203,42.028985507246375,0.26716161616161616,0.2934624387755102
605400,"Nola, Aaron",2020,R,1125,143,19,-2.271125082617032,4.942167464892207,-0.1364770368290751,4.199300455147411,Starter,12,0,1148,287,33.10104529616725,7.317073170731707,31.23844731977819,5.357142857142857,38.095238095238095,0.2715714285714286,0.2831465629370629
607192,"Glasnow, Tyler",2020,R,1289,139,55,-1.0373338339495972,6.114202541061609,0.3250923973185895,4.179193130635511,Starter,11,0,964,238,38.23529411764706,9.243697478991598,32.589285714285715,8.799999999999999,42.4,0.28942436974789915,0.2740246497890296
518617,"Diekman, Jake",2020,L,375,133,24,2.6077190604710894,5.691267234459513,0.4041516333817163,4.695248746045327,Reliever,0,21,354,83,37.34939759036144,13.253012048192772,40.76433121019109,7.5,42.5,0.19972289156626505,0.24039955555555553
643290,"Dunn, Justin",2020,R,632,136,38,-1.7248616048009784,5.748115482266092,-0.009263267713803,4.404080066236001,Starter,10,0,801,197,19.289340101522843,15.228426395939088,22.12121212121212,11.023622047244094,44.881889763779526,0.3190558375634518,0.37267803076923073
593372,"Martinez, Carlos",2020,R,398,138,28,-2.2435258300649545,5.380581937031104,-0.167943300837409,4.27559986280836,Starter,5,0,402,103,16.50485436893204,7.766990291262135,19.576719576719576,6.578947368421052,44.73684210526316,0.4196990291262136,0.37033488000000003
518876,"Kelly, Merrill",2020,R,469,109,31,-1.929578795400836,5.614148360105852,-0.0293788768153122,4.472334030382847,Starter,5,0,473,125,23.200000000000003,3.2,23.502304147465438,11.11111111111111,40.0,0.272736,0.3039728442622951
664285,"Valdez, Framber",2020,L,1191,117,40,1.6424652770243513,5.81540936604904,-0.0191937283767602,4.417557018028642,Starter,10,1,1049,288,26.38888888888889,5.555555555555555,24.25531914893617,7.853403141361256,48.69109947643979,0.27808333333333335,0.3010603192982456
592351,"Gray, Jon",2020,R,591,115,33,-1.993141524215872,5.706383645864537,0.0098492394339677,4.41129371001531,Starter,8,0,658,174,12.643678160919542,6.321839080459771,22.006472491909385,7.913669064748201,46.043165467625904,0.3468735632183908,0.3625850977011495
502239,"Cahill, Trevor",2020,R,362,137,39,-1.962521139379193,6.2840243390548665,-0.13920707562269,4.804711146049203,Reliever,6,5,456,108,28.703703703703702,12.037037037037036,28.40909090909091,10.16949152542373,35.59322033898305,0.2720277777777778,0.3129656634615384
453343,"Melancon, Mark",2020,R,353,144,57,-1.0443276217807254,6.455717071435312,0.3131392811357739,4.346420158953937,Reliever,0,23,323,93,15.053763440860216,4.301075268817205,19.078947368421055,4.166666666666666,34.72222222222222,0.27020430107526877,0.28700142857142863
663776,"Sandoval, Patrick",2020,L,519,108,57,0.8015034836122332,6.412670350929772,-0.4087343280969334,4.524075153470696,Starter,6,3,598,159,20.754716981132077,7.547169811320755,27.464788732394368,7.894736842105263,47.368421052631575,0.34502515723270444,0.3506375443037975
607200,"Fedde, Erick",2020,R,666,120,36,-1.6570403046519986,5.824407580737381,0.2462622164386502,4.428834674633095,Starter,8,3,850,221,12.669683257918551,9.049773755656108,15.254237288135593,8.284023668639055,39.64497041420118,0.32497737556561085,0.3578127268518518
642528,"Loáisiga, Jonathan",2020,R,393,147,49,-1.1438840864367257,5.762205619496504,0.3022614216309932,4.078331321590399,Reliever,3,9,394,101,21.782178217821784,5.9405940594059405,23.118279569892472,6.0606060606060606,27.27272727272727,0.3075940594059406,0.3230890515463918
501985,"Minor, Mike",2020,L,923,133,36,1.5640907332488678,5.874679753853231,-0.3199169153074899,4.497051823338734,Starter,11,1,979,239,25.94142259414226,8.368200836820083,26.973684210526315,10.256410256410255,40.38461538461539,0.30710878661087865,0.3174002635983264
592866,"Williams, Trevor",2020,R,1012,134,35,-1.916300323452484,5.534333031286875,8.89033170086e-05,4.175723558516845,Starter,11,0,1017,253,19.367588932806324,8.300395256916996,24.137931034482758,6.741573033707865,35.95505617977528,0.3788893280632411,0.342031212
605155,"Brewer, Colten",2020,R,373,111,50,-1.1996729616219728,6.511215909483879,0.3131070481068372,4.6998401660908105,Reliever,4,7,506,122,20.491803278688526,11.475409836065573,22.400000000000002,14.634146341463413,40.243902439024396,0.38481967213114754,0.4159566416666667
628452,"Iglesias, Raisel",2020,R,378,113,34,-2.186691522956494,5.591483475760289,-0.1639979387714681,4.249514856077111,Reliever,0,22,361,90,34.44444444444444,4.444444444444445,38.02083333333333,5.555555555555555,27.77777777777778,0.22014444444444442,0.24323243820224721
670950,"Richards, Trevor",2020,R,569,139,54,-0.974509169578944,6.2402717305537445,0.4157837983080276,4.328083909179745,Reliever,4,5,576,150,18.0,7.333333333333333,25.496688741721858,8.928571428571429,42.857142857142854,0.3730466666666667,0.33546568243243247
628711,"Urías, Julio",2020,L,994,119,48,1.4622320006871816,6.027743576423259,-0.1372376878635577,4.27867808549492,Starter,10,1,875,225,20.0,8.0,26.036866359447004,4.968944099378882,28.57142857142857,0.26792,0.28580624107142855
669160,"May, Dustin",2020,R,997,119,27,-2.2516280217797418,5.3955004866383,-0.2027062770863784,4.352540446620225,Starter,10,2,866,225,19.555555555555557,7.111111111111111,19.138755980861244,6.748466257668712,33.74233128834356,0.27969333333333335,0.31471359909909913
519144,"Porcello, Rick",2020,R,855,121,43,-1.708389215203176,6.214233757391092,0.0217324420286455,4.577259156737654,Starter,12,0,983,261,20.689655172413794,5.747126436781609,15.336134453781513,8.421052631578947,36.84210526315789,0.34008812260536403,0.3483785752895753
518633,"Duffy, Danny",2020,L,938,118,51,1.100233017353899,5.823690470024742,-0.3555438966675545,4.008592383686509,Starter,11,1,943,242,23.553719008264462,9.090909090909092,25.62929061784897,7.453416149068323,36.024844720496894,0.3229049586776859,0.3304904537815126
664042,"Lakins Sr., Travis",2020,R,374,110,44,-1.8845084456516097,6.064764934445461,-0.2655684530405501,4.527611107203882,Reliever,0,22,470,116,21.551724137931032,11.206896551724139,22.535211267605636,9.210526315789473,42.10526315789473,0.3215086206896552,0.348600254385965
664299,"Javier, Cristian",2020,R,904,117,32,-2.075344070967202,5.4766247227586256,-0.0938683604538708,4.2253480215445975,Starter,10,2,889,214,25.233644859813083,8.411214953271028,22.53886010362694,6.428571428571428,29.28571428571429,0.2804299065420561,0.2712145471698113
625643,"López, Reynaldo",2020,R,449,145,47,-1.456023137813896,6.011010883876294,0.0064300418494994,4.464620672376668,Starter,8,0,503,122,18.852459016393443,12.295081967213115,21.929824561403507,9.876543209876543,43.20987654320987,0.38996721311475413,0.3713300666666666
641771,"Kuhl, Chad",2020,R,700,134,41,-1.671658619194484,5.733014059169598,-0.0431538305122049,4.3105838513364425,Starter,9,2,789,198,21.71717171717172,14.14141414141414,26.837060702875398,13.114754098360656,39.34426229508197,0.3173282828282828,0.38506971282051283
605164,"Bundy, Dylan",2020,R,784,108,51,-1.3067031567888323,6.111828497019904,0.0631425705172491,4.411244819551602,Starter,11,0,1018,268,26.865671641791046,5.970149253731343,29.257641921397383,4.624277456647398,32.947976878612714,0.264660447761194,0.2704157121212121
664045,"Eshelman, Thomas",2020,R,430,110,48,-1.3162954890396787,5.742703211969904,0.1544140687310865,4.137483531691748,Reliever,4,8,529,145,10.344827586206897,6.896551724137931,17.28395061728395,9.401709401709402,35.04273504273504,0.3401172413793103,0.3766821888111888
592879,"Wojciechowski, Asher",2020,R,674,110,38,-1.8532937520739248,5.652604330871123,-0.093975874392379,4.297042379123756,Starter,7,3,674,168,18.452380952380953,8.928571428571429,25.559105431309902,7.563025210084033,33.61344537815126,0.3940416666666667,0.3620582303030303
434671,"Sánchez, Aníbal",2020,R,791,120,47,-1.4142990794248398,5.841209336453915,0.1202864276869235,4.170853892147364,Starter,11,0,971,245,17.551020408163264,6.530612244897959,23.376623376623375,9.392265193370166,37.569060773480665,0.38040408163265305,0.3535815020576132
519151,"Pressly, Ryan",2020,R,420,117,55,-0.8704881129194282,6.04905633311707,0.4408167307037808,4.206372129326347,Reliever,0,23,353,90,32.22222222222222,6.666666666666667,36.51685393258427,3.7037037037037033,42.592592592592595,0.3119111111111111,0.2577812111111111
596720,"Neverauskas, Dovydas",2020,R,355,134,55,-1.1451311253063965,6.602864976871063,0.2900040396747688,4.582037412166403,Reliever,0,17,358,89,25.842696629213485,11.235955056179774,32.450331125827816,8.928571428571429,48.214285714285715,0.3981685393258427,0.3553194318181818
622065,"Young, Alex",2020,L,688,109,32,1.924013175260344,6.035504472269752,0.0143917366747835,4.830608333867009,Reliever,7,8,797,204,19.11764705882353,6.862745098039216,24.427480916030532,12.666666666666668,40.666666666666664,0.3606274509803922,0.37802841666666664
642545,"Barria, Jaime",2020,R,359,108,47,-1.4307600286600772,6.3440356637984685,0.1222062449261167,4.653808740702535,Starter,5,2,511,132,19.696969696969695,6.0606060606060606,22.983870967741936,3.1578947368421053,34.73684210526316,0.2880984848484848,0.26804527480916035
543475,"Lyles, Jordan",2020,R,540,140,47,-1.4733187928122773,6.157371544755042,0.1585689130945308,4.430874943333015,Starter,9,3,993,268,13.432835820895523,8.582089552238806,16.822429906542055,7.804878048780488,41.951219512195124,0.3523358208955224,0.3517549011406844
642547,"Peralta, Freddy",2020,R,551,158,37,-2.039812921691917,5.08101627494901,-0.2392616090033192,3.739859846921899,Reliever,1,14,553,125,37.6,9.6,39.67611336032389,7.936507936507936,31.746031746031743,0.2774,0.2709521048387097
657140,"Wright, Kyle",2020,R,665,144,36,-2.142947670996446,5.865005146283759,-0.0787099964263437,4.367487582565216,Starter,8,0,641,168,17.857142857142858,13.690476190476192,23.92857142857143,7.894736842105263,36.84210526315789,0.33799999999999997,0.3865009161676647
676596,"Fleming, Josh",2020,L,480,139,36,1.6893591902321228,5.674890363453989,-0.1408733450311943,4.344117638146166,Starter,5,2,470,131,19.083969465648856,5.343511450381679,20.869565217391305,5.154639175257731,34.02061855670103,0.2867557251908397,0.28093938461538465
598264,"Barnes, Matt",2020,R,361,111,45,-1.5631581521288929,6.291139928748636,0.1928126620854839,4.5250014040783775,Reliever,0,24,455,101,30.693069306930692,12.871287128712872,28.57142857142857,10.909090909090908,45.45454545454545,0.30867326732673267,0.34285429
669432,"Rogers, Trevor",2020,L,424,146,22,2.4810443708953738,5.6507897241999885,0.2254407573235126,4.718268982906196,Starter,7,0,568,130,30.0,10.0,30.075187969924812,5.263157894736842,39.473684210526315,0.3679153846153846,0.28889560769230765
623352,"Hader, Josh",2020,L,354,158,24,2.2929663812221994,5.163356385060032,0.2053610362347302,4.220110746828777,Reliever,0,21,372,78,39.743589743589745,12.82051282051282,38.46153846153847,14.705882352941178,26.47058823529412,0.25943589743589746,0.26794152564102564
465657,"Soria, Joakim",2020,R,406,133,38,-1.6644362428405175,5.691679253254345,0.0597926597143559,4.324650700074309,Reliever,0,22,377,94,25.53191489361702,7.446808510638298,23.463687150837988,3.225806451612903,33.87096774193548,0.24412765957446805,0.25629760215053765
676604,"Zuber, Tyler",2020,R,382,118,38,-1.5943904408401042,5.333882618704509,0.0969487261809768,4.035116327206217,Reliever,0,23,412,98,30.612244897959183,19.387755102040817,25.624999999999996,8.333333333333332,39.58333333333333,0.3264591836734694,0.3553077525773196
621052,"Reyes, Alex",2020,R,420,138,41,-1.591750127390017,6.139170098301807,0.1077051176513131,4.66232555422256,Reliever,1,14,369,86,31.3953488372093,15.11627906976744,33.95061728395062,8.88888888888889,28.888888888888886,0.2745348837209302,0.2882683690476191
664062,"Gonsolin, Tony",2020,R,824,119,46,-1.5782062546266455,6.161125048698698,0.0651731461132831,4.432319378389761,Starter,8,1,705,176,25.568181818181817,3.977272727272727,29.395604395604398,4.918032786885246,35.24590163934426,0.22471022727272727,0.28224206896551723
605182,"Clevinger, Mike",2020,R,646,135,47,-1.5521929336275102,5.757605666954571,0.0265089055655736,4.086410291984484,Starter,8,0,649,165,23.636363636363637,8.484848484848486,30.405405405405407,7.476635514018691,34.57943925233645,0.3002666666666666,0.332474248447205
676606,"Margevicius, Nick",2020,L,595,136,51,1.2891559652646336,6.072056558387789,-0.06413148885918,4.385923129696261,Starter,7,3,679,170,21.176470588235293,7.0588235294117645,20.13422818791946,8.333333333333332,39.166666666666664,0.3104588235294118,0.318563880952381
643327,"Godley, Zack",2020,R,552,111,35,-1.8249488025006269,6.217421533024997,0.1178217948325163,4.836851518413031,Starter,7,1,553,143,19.58041958041958,9.79020979020979,25.609756097560975,10.204081632653061,41.83673469387755,0.4341258741258741,0.38632171126760567
