"pitcher","pitcher_name","year","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
621242,"Díaz, Edwin",2022,"R",963,121,23,-2.6575494873099212,4.987932601167969,-0.62027585780843,4.138674372365765
502202,"Boxberger, Brad",2022,"R",1090,158,36,-1.8210928887515339,5.775435946404142,-0.08259558586403705,4.502873746586206
571578,"Corbin, Patrick",2022,"L",2623,120,43,1.5344847189290924,6.37388916113161,-0.1628784420079332,4.765237287181885
682171,"Murfee, Penn",2022,"R",1042,136,0,-3.178774223817549,4.177003485265596,-0.9194084182687204,4.174800546306467
621244,"Berríos, José",2022,"R",2721,141,35,-2.2531252746043133,5.4066620125504405,-0.3842382750587794,4.107931215422924
640444,"Crowe, Wil",2022,"R",1380,134,45,-1.4715929469077582,5.946652004892058,0.07921937391821016,4.372706134038596
669373,"Skubal, Tarik",2022,"L",1912,116,48,1.9313730564426406,6.19892444936085,0.253998898224181,4.348066363533812
554430,"Wheeler, Zack",2022,"R",2796,143,35,-2.1136796289222497,5.491390192149462,-0.1567173800935384,4.133470296215115
670912,"Oviedo, Johan",2022,"R",980,134,26,-2.2942001004601713,5.403554317305142,-0.2603779086179928,4.4128621705045665
640448,"Finnegan, Kyle",2022,"R",1042,120,50,-0.9869271262248552,5.692637384275437,0.3533803338225883,4.09691599325649
621249,"Underwood Jr., Duane",2022,"R",1004,134,46,-1.6317047553965467,6.200517913603083,-0.06929918632067097,4.572122180174135
542914,"Bass, Anthony",2022,"R",999,141,48,-1.2147497427079472,5.841555811218059,0.2181819586074489,4.232063231502441
665795,"Cabrera, Edward",2022,"R",1215,146,43,-1.6659382786826953,6.210706459094859,0.11991475627737068,4.558408330802576
592836,"Walker, Taijuan",2022,"R",2499,121,43,-1.8932838528322893,6.424228641409187,-0.17466428810383372,4.841264033099877
573124,"Rogers, Taylor",2022,"L",1085,158,27,1.9276735237032483,5.524744771771018,-0.12560069099780685,4.483171807913786
657093,"Watkins, Spenser",2022,"R",1631,110,53,-1.1181581233646238,6.318596467152323,0.22248515542775843,4.511916939019066
606149,"Gallegos, Giovanny",2022,"R",1016,138,57,-1.038115691455752,6.769512927418625,0.22260772707973664,4.826126122591122
672710,"Contreras, Roansy",2022,"R",1588,134,47,-1.177453118756151,5.890364371891286,0.3416183762353122,4.2454855027905385
642758,"Acevedo, Domingo",2022,"R",1005,133,24,-2.140777071474322,5.470033288014019,0.12624645905942655,4.439074909764904
640455,"Manaea, Sean",2022,"L",2515,135,26,2.7789720495501626,5.356714505167511,0.6369474777006411,4.328192594486549
527048,"Pérez, Martín",2022,"L",2954,140,42,1.4995493666124653,5.609027539756438,-0.18646017234554296,4.106775119810954
541640,"Ramírez, Erasmo",2022,"R",1221,120,33,-1.8929771364807504,5.263672588287659,-0.16195251072657485,4.137106863986007
605130,"Barlow, Scott",2022,"R",1198,118,26,-2.185774989205978,5.152861029663801,-0.1409938350905699,4.168926701439418
434378,"Verlander, Justin",2022,"R",2958,117,52,-1.3446340102592815,6.976902417578934,0.10078536414135386,5.10700012124587
641482,"Cortes Jr., Nestor",2022,"L",2670,147,45,1.7353718142436896,5.612614771073451,0.3075337035256734,4.181642828883675
592332,"Gausman, Kevin",2022,"R",2878,141,40,-1.9085907674320461,5.948375890254541,-0.08776326040935044,4.442635799023629
477132,"Kershaw, Clayton",2022,"L",1922,119,59,1.0279792875801834,6.151486007280137,-0.12723823404207965,4.264628322445237
608717,"Stratton, Chris",2022,"R",1100,138,39,-1.7342426106584599,5.897580603222727,0.06122288923999354,4.466841471722563
608718,"Suter, Brent",2022,"L",1070,158,53,1.2632163167943768,6.230069993758265,0.03658614806670332,4.590726433604879
640462,"Puk, A.J.",2022,"L",1072,133,27,2.4169805100274075,5.545242709215952,0.18243453221858622,4.411755935895389
605135,"Bassitt, Chris",2022,"R",2945,121,39,-1.954157810553076,5.584164960782156,-0.006397594702644133,4.01140532798271
606160,"Montero, Rafael",2022,"R",1264,117,32,-1.7880690957165932,5.084730106431844,0.09832185363500977,3.911868119415487
656849,"Peterson, David",2022,"L",1910,121,36,2.043507263921435,5.8764572196273726,0.0797534462580844,4.451375129863458
668881,"Greene, Hunter",2022,"R",2200,113,33,-2.249136561639746,5.937440948237091,-0.2813453626640736,4.662662233957219
641745,"Keller, Brad",2022,"R",2275,118,48,-1.3852274069831267,6.287085560923489,0.1804041756282932,4.562331368474671
669395,"Coleman, Dylan",2022,"R",1200,118,34,-1.8236097088452543,5.855318136068139,0.08351430258467013,4.551736883912651
608723,"Voth, Austin",2022,"R",1761,110,36,-1.8473992942515125,5.807503687067221,-0.08722472125807605,4.526433311975343
605397,"Musgrove, Joe",2022,"R",3121,135,36,-2.324587594506298,6.404444510939597,-0.29430886085347946,4.912259938825085
670167,"Schreiber, John",2022,"R",1011,111,3,-2.9483871106790445,4.007156182540335,-0.6885651079656757,3.8864602559016586
605400,"Nola, Aaron",2022,"R",3458,143,21,-2.312487329875574,5.109497606427801,-0.20523026663738742,4.299480206171544
606424,"García, Jarlín",2022,"L",1015,137,38,1.6714761455104505,5.884887860104072,-0.10987059376728739,4.497913657701323
669145,"Zimmermann, Bruce",2022,"L",1130,110,43,1.555977705048707,6.127830729875304,-0.14441282270913197,4.544045181092549
518617,"Diekman, Jake",2022,"L",1172,145,21,2.8029437466261955,5.483112423963552,0.5251628798525305,4.626867686298842
592858,"Wick, Rowan",2022,"R",1131,112,56,-0.984721319107942,5.822632015440094,0.21386857961736258,4.057679698135986
622554,"Domínguez, Seranthony",2022,"R",966,143,26,-2.2417701924977176,5.525550966521205,-0.23806418892985395,4.527404208139121
518876,"Kelly, Merrill",2022,"R",3069,109,26,-2.1096249133386675,5.542850921485465,-0.19687671868474854,4.5908834971531185
656605,"Keller, Mitch",2022,"R",2661,134,44,-1.5631605128172394,6.0263992769718575,-0.049510729384165966,4.5836144224592195
664285,"Valdez, Framber",2022,"L",3349,117,43,1.5885844356533663,6.082383148904307,0.03313350802032589,4.620490752367614
592094,"Adam, Jason",2022,"R",960,139,28,-2.2465790378119253,5.939308680878094,-0.15970061859402848,4.814921430481285
670174,"Winckowski, Josh",2022,"R",1194,111,50,-1.0998019520390687,5.992660612866569,0.2950532308751123,4.3332758893248196
592351,"Gray, Jon",2022,"R",2062,140,28,-2.198580297597529,5.5961757253084095,-0.16757194052120447,4.531521366947276
657376,"Schmidt, Clarke",2022,"R",968,147,37,-1.6422003090519761,5.572425744449341,0.1831297247204668,4.192664104922585
663776,"Sandoval, Patrick",2022,"L",2456,108,49,1.2219611360680716,6.180995745870753,-0.16732848206872314,4.580513934081184
669920,"Alexander, Jason",2022,"R",1160,158,21,-2.3913106236999138,5.409521295026408,-0.2837960145829494,4.5995413583348705
607200,"Fedde, Erick",2022,"R",2420,120,33,-1.9126186173515278,5.729544326337986,-0.017421465395324163,4.5046136520160305
501985,"Minor, Mike",2022,"L",1750,113,35,1.6625547210519864,5.907685229315192,-0.24003079928698737,4.598198021288518
656354,"Davis, Austin",2022,"L",1104,142,35,2.0496986484017334,5.850583591293127,0.1386057639211811,4.533591470410634
592866,"Williams, Trevor",2022,"R",1407,121,21,-2.457197542216446,5.002767422854293,-0.2975062060464166,4.181295656109571
605154,"Brebbia, John",2022,"R",1091,137,40,-1.6735357075452786,5.816235533407523,-0.03128700908911187,4.432363849254389
669923,"Kirby, George",2022,"R",2192,136,34,-1.7663078700397394,5.818337932260468,0.17129839803954114,4.51172668543529
628452,"Iglesias, Raisel",2022,"R",1011,144,29,-2.421284636561584,5.3699173806415255,-0.36237146927469865,4.250743432403984
670950,"Richards, Trevor",2022,"R",1182,141,52,-1.0448551784145572,6.24134333033811,0.38087379249346226,4.407572870463365
445926,"Chavez, Jesse",2022,"R",1248,144,17,-2.1198133460622364,4.965049636734107,-0.1452788147310206,4.351585085155858
518886,"Kimbrel, Craig",2022,"R",1064,119,24,-2.189540887024483,4.745727116145883,-0.37018114169112654,3.943681501966815
628711,"Urías, Julio",2022,"L",2700,119,42,1.7252419949405837,5.927935151153035,0.013929068693470652,4.3859698406615175
664299,"Javier, Cristian",2022,"R",2740,117,33,-2.112458397442217,5.671146350217364,-0.17443231215113772,4.412930060241742
625643,"López, Reynaldo",2022,"R",985,145,44,-1.548542294496851,5.820014489279352,-0.07224180985730705,4.390152838024919
641771,"Kuhl, Chad",2022,"R",2374,115,30,-2.12689277375126,5.618433509179305,-0.23885006164524455,4.532507201793946
656876,"Rasmussen, Drew",2022,"R",2255,139,54,-1.1106113289098434,6.0249318270785714,0.22375934081917395,4.206965789234459
605164,"Bundy, Dylan",2022,"R",2180,142,53,-1.29806539592355,6.090325168973586,-0.002559379752735129,4.38667091510082
662253,"Muñoz, Andrés",2022,"R",1103,136,26,-1.8847780210884277,5.220351222215851,0.02591967111249016,4.278165551413015
680686,"Gray, Josiah",2022,"R",2502,120,38,-1.9491732948540235,5.363274135159321,-0.08521542676732058,3.92763189829598
434671,"Sánchez, Aníbal",2022,"R",1232,120,49,-1.2643130587467726,5.938816544584051,0.16058545218707318,4.303712168669124
607216,"Krehbiel, Joey",2022,"R",976,110,29,-2.0320786556798436,5.714222858422347,-0.12547343982861403,4.668539559864559
669169,"Heasley, Jonathan",2022,"R",1788,118,54,-1.220216940532957,6.047455006894534,0.10235471004956792,4.244943224287885
642545,"Barria, Jaime",2022,"R",1123,108,54,-1.1744934964729201,6.485554489415758,0.11688598570165543,4.7034114664533355
641778,"Lauer, Eric",2022,"L",2667,158,39,1.6012457343910165,5.945084782139492,-0.1982707069036155,4.474773077496337
543475,"Lyles, Jordan",2022,"R",2911,110,43,-1.7385063480618936,6.067990056758591,-0.05182722683214629,4.486459982572711
642547,"Peralta, Freddy",2022,"R",1353,158,34,-2.1167422084112717,5.01432793112714,-0.3151339402239426,3.8103766335587523
657140,"Wright, Kyle",2022,"R",2775,144,29,-2.294308102144654,5.592320853274331,-0.12640091683126983,4.407710032438858
656629,"Kopech, Michael",2022,"R",2007,145,46,-1.592188632966881,5.814827224710374,-0.07100819640172053,4.232459284971405
680694,"Bradish, Kyle",2022,"R",1993,110,57,-0.9063440187313685,6.388959614627976,0.26208885121991143,4.5629978171818815
669432,"Rogers, Trevor",2022,"L",1938,146,21,2.590524820980919,5.640960955797626,0.30790934840114875,4.745186298286076
622072,"Wood, Alex",2022,"L",2237,137,18,2.7224026516154702,4.8174064991196595,0.4399016546782079,4.081637334386757
623352,"Hader, Josh",2022,"L",1023,135,32,2.051392029403112,5.430917367032041,0.11457638050332533,4.220214648032855
678394,"Bello, Brayan",2022,"R",997,111,32,-1.884508505442853,5.403168870869041,0.023103406207928636,4.200696555620517
621051,"Wilson, Steven",2022,"R",948,135,44,-1.8117906676856392,5.503119049436125,-0.20100485476507446,3.9733468539640637
571901,"Loup, Aaron",2022,"L",967,108,5,2.837462397634558,4.4708646742758145,0.6955419996239544,4.277601254500109
656638,"Lange, Alex",2022,"R",1035,116,36,-1.63768722104385,5.68115885334923,0.17207736168160728,4.350129453357099
664062,"Gonsolin, Tony",2022,"R",1984,119,45,-1.6374430425180577,6.222039694346218,-0.10733634324147547,4.672257643815403
605182,"Clevinger, Mike",2022,"R",1978,135,38,-1.9111708072684066,5.430146398057985,-0.17491768522373566,4.0785609020076485
